Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4047445,AIR_11,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE000390,,,,,5341 [4252-6225],5341.324,4251.885,6225.489,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4047576,AIR_11,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4047836,AIR_11,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,1 [0-4],1.307,0.059,4.147,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4048445,AIR_11,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,8973 [1138-21 641],8972.669,1137.528,21640.676,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4048841,AIR_11,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,2264 [1649-2903],2263.888,1649.419,2903.285,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4049367,AIR_11,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000000,,,,,167 [56-309],167.468,55.907,309.425,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4049570,AIR_11,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,779 [603-932],778.957,602.812,931.941,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4049572,AIR_11,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,7 [0-51],6.883,0,51.412,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4049814,AIR_11,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000000,,,,,32 748 [24 374-40 977],32748.249,24374.004,40976.807,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4050733,AIR_11,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,743 [0-3394],743.216,0,3393.695,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4050953,AIR_11,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4051152,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE001180,,,,,1032 [664-1652],1031.649,664.411,1651.806,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4051323,AIR_11,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000680,,,,,17 376 [10 806-24 396],17375.512,10806.067,24396.16,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4051325,AIR_11,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4051574,AIR_11,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001140,,,,,1163 [603-1920],1163.146,603.169,1919.672,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4052869,AIR_11,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE001130,,,,,12 885 [9097-16 961],12884.97,9096.887,16961.435,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4053023,AIR_11,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4053051,AIR_11,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,231 [164-343],230.584,164.058,342.711,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4053060,AIR_11,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4053662,AIR_11,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001130,,,,,4404 [3505-5349],4403.513,3504.99,5348.759,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4054237,AIR_11,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4054265,AIR_11,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,61 [48-70],60.556,48.172,69.65,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4054420,AIR_11,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001180,,,,,90 [55-154],89.584,54.904,153.662,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4054582,AIR_11,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE001140,,,,,198 [4-762],198.372,3.793,761.544,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4054742,AIR_11,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001140,,,,,20 184 [12 374-30 644],20184.181,12373.769,30644.108,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4055168,AIR_11,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001180,,,,,930 [590-1479],929.644,590.258,1479.166,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4055362,AIR_11,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE001180,,,,,500 [360-730],499.623,359.599,730.239,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4055914,AIR_11,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4056003,AIR_11,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,9 [0-75],9.319,0,74.797,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4056011,AIR_11,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE000390,,,,,544 [368-706],543.826,367.583,705.878,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4056491,AIR_11,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,4018 [3479-4542],4018.211,3478.594,4541.897,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4056738,AIR_11,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4056865,AIR_11,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,1 [0-7],0.987,0,7.007,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4056866,AIR_11,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4057098,AIR_11,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4057423,AIR_11,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,44 067 [36 052-53 224],44066.866,36051.762,53224.082,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4057845,AIR_11,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,6 [4-8],6.123,4.394,7.901,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4057876,AIR_11,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,70 593 [34 277-126 347],70593.188,34277.238,126347.356,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4058419,AIR_11,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE001180,,,,,644 [445-977],644.299,444.822,977.252,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4058782,AIR_11,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,5608 [4189-7094],5608.181,4189.06,7093.635,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4058994,AIR_11,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4059236,AIR_11,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,1607 [1029-2584],1607.464,1028.703,2583.786,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4059672,AIR_11,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,193 [157-232],192.665,157.062,232.354,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4059836,AIR_11,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,5 [4-6],4.822,3.857,5.666,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4060115,AIR_11,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4060382,AIR_11,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4061488,AIR_11,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,4198 [3117-5030],4198.039,3116.542,5029.672,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4061635,AIR_11,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE000000,,,,,4187 [3491-4901],4187.211,3490.664,4901.24,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4061823,AIR_11,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,573 [365-860],573.141,364.943,859.778,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4061902,AIR_11,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,2316 [1767-2783],2316.224,1767.292,2782.741,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4062653,AIR_11,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,87 [0-280],86.713,0,280.488,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4063045,AIR_11,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE001180,,,,,211 [142-323],210.584,141.745,323.111,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4063376,AIR_11,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4063471,AIR_11,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,419 [328-506],418.908,328.211,506.43,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4063739,AIR_11,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,218 [173-256],217.908,172.738,256.103,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4063759,AIR_11,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,7683 [6570-8705],7683.146,6570.238,8705.475,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4064153,AIR_11,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001180,,,,,1334 [562-2439],1333.586,561.922,2439.244,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4064317,AIR_11,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2012,GHECAUSE,GHECAUSE_GHE001180,,,,,715 [353-1393],715.491,352.588,1392.881,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4065274,AIR_11,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4065716,AIR_11,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,3216 [2108-4668],3215.705,2108.284,4668.142,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4065859,AIR_11,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,3 [0-7],2.869,0.322,7.292,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4066203,AIR_11,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4066754,AIR_11,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE001130,,,,,4595 [544-11 134],4594.953,543.526,11134.006,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4066816,AIR_11,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,62 [52-75],62.381,52.34,74.637,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4067379,AIR_11,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4067646,AIR_11,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000680,,,,,280 [172-397],279.592,171.731,396.79,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4067699,AIR_11,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,4734 [3859-5713],4734.461,3858.743,5712.789,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4067756,AIR_11,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
